law_code	law_name	bab	chapter	section	article_number	text
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل سوم- اختیارات و مسئولیت قیم		92	ماده 92- بعد از زوال قیمومت قیم مسئول حفظ اموال محجور است تا به تصرف شخصی که باید تصرف نماید بدهد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل سوم- اختیارات و مسئولیت قیم		93	ماده 93- هرگاه قیم در پول محجور بسود خود تصرف نماید از تاریخ تصرف مسئول خسارت تأخیر تأدیه میباشد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل سوم- اختیارات و مسئولیت قیم		94	ماده 94- در صورتی که قیم متعدد بوده و با شرکت یکدیگر در اموال محجور تعدی یا تفریط نمایند هر یک از آنها مسئولیت تضامنی دارند. و اگر بعضی از قیمین بدون شرکت دیگران تعدی یا تفریط در اموال محجور نمایند مسئولیت متوجه به کسی خواهد بود که تعدی یا تفریط کرده است.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل سوم- اختیارات و مسئولیت قیم		95	ماده 95- هزینه حفظ و اداره اموال محجور و هزینه ای که برای رسیدگی به امور محجور و انجام وظایف قیمومت لازم میشود از اموال محجور تأدیه می گردد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		96	ماده 96- محجور ممیز میتواند از قیم برای ندادن هزینه و کوتاهی او در تربیت و نگاهداری خود شکایت نماید در این صورت هرگاه دادگاه شکایت را وارد دید دستوری که مناسب است میدهد و قیم باید بر طبق آن دستور عمل کند. مفاد این ماده در موردی که دادستان کوتاهی قیم را در تربیت و نگاهداری محجور و دادن هزینه او به دادگاه اطلاع بدهد اجرا خواهد شد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		97	ماده 97- محجور و هر ذیعلاقهای میتوانند به دادستان وجود سبب عزل قیم را اطلاع دهند در این صورت اگر دادستان سبب عزل را موجود دید از دادگاه درخواست عزل قیم را مینماید.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		98	ماده 98- برای رسیدگی به درخواست عزل قیم باید قیم و در صورت لزوم دادستان احضار شوند و حکمی که راجع به عزل صادر میشود باید مدلل و موجه باشد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		99	ماده 99- قیم از تصمیم دادگاه راجع به عزل خود و دادستان از رد درخواست عزل قیم میتوانند پژوهش بخواهند و مادامی که تکلیف قطعی معین نشده امور صغیر به وسیله دادستان یا قیمی که موقتا برای محجور معین میشود انجام خواهد شد.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		100	ماده 100- اعمال قیم بعد از ابلاغ حکم عزل او نافذ نیست.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		101	ماده 101- در مورد ماده 1244 قانون مدنی اگر قیم قبل از تعیین شخص دیگری به جای او صورتحساب را فرستاده یا معلوم شود که تأخیر در فرستادن صورتحساب بواسطه عذر موجه بوده است ممکن است همان شخص را به قیمومت ابقاء یا مجدداً او را به قیمومت معین نمود.
omoor_hasabi	قانون امور حسبی	باب دوم- در قیمومت	فصل چهارم- عزل قیم		102	ماده 102- محجور میتواند در موارد رفع حجر اعلام خروج از قیمومت را از دادگاه بخواهد و دادگاه پس از رسیدگی و احراز موجب رفع حجر خروج محجور را از تحت قیمومت اعلام مینماید.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			103	ماده 103- علاوه بر مواردی که مطابق قانون مدنی تعیین امین میشود در موارد زیر نیز امین معین خواهد شد: 1- برای اداره سهم الارثی که ممکن است از ترکه متوفی به جنین تعلق گیرد در صورتی که جنین ولی یا وصی نداشته باشد. 2- برای اداره اموالی که به مصارف عمومی اختصاص داده شده و مدیری نداشته باشد.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			104	ماده 104- کسی که در اثر کبر سن یا بیماری و امثال آن از اداره تمام و یا بعض اموال خود عاجز شده میتواند از دادگاه بخواهد که برای اداره اموال او امین معین شود.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			105	ماده 105- تعیین امین برای جنین در دادگاه شهرستانی بهعمل میآید که مادر جنین در حوزه آن دادگاه اقامت دارد و برای کسی که عاجز از اداره اموال خود است دادگاه شهرستانی که شخص نامبرده در حوزه آن اقامت دارد و در سایر مواردی که احتیاج به تعیین امین پیدا میشود دادگاه شهرستانی صالح است که در حوزه آن دادگاه احتیاج به تعیین امین حاصل شده است.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			106	ماده 106- سایر امور مربوطه به امین با دادگاهی است که امین را تعیین کرده است.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			107	ماده 107- در مورد جنین دادستان و اقربای جنین و در مورد مصارف عمومی دادستان و هر ذینفعی میتواند از دادگاه درخواست تعیین امین نماید.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			108	ماده 108- دادستان میتواند اشخاصی را که برای سمت امانت مناسب باشند به دادگاه معرفی نموده و دادگاه پس از احراز لزوم تعیین امین از بین اشخاص نامبرده یا اشخاص دیگر که طرف اعتماد باشند یک یا چند نفر را به سمت امین معین مینماید.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			109	ماده 109- مادر جنین در صورت داشتن صلاحیت بر دیگران مقدم است و در صورت عدم صلاحیت یا عدم قبول او اقربای نسبی و سببی جنین بر دیگران مقدم خواهند بود.
omoor_hasabi	قانون امور حسبی	باب سوم- امور راجع به امین			110	ماده 110- در غیر مورد جنین پدر و جد و مادر و اولاد و زن و شوهر کسی که امین برای اداره اموال او معین میشود با داشتن صلاحیت به ترتیب مذکور بر دیگران تقدم دارند و در صورت نبودن اشخاص مذکور سایر اقربا بر دیگران مقدم هستند.
